"cluster_membership","lat_round","lon_round"
"5",41.465,-73.497
"9",41.345,-72.912
"9",41.345,-72.912
"9",41.345,-72.912
"9",41.398,-72.898
"9",41.398,-72.898
"9",41.398,-72.898
"18",41.768,-71.971
"18",41.768,-71.971
"18",41.768,-71.971
"12",41.389,-72.171
"12",41.389,-72.171
"12",41.389,-72.171
"12",41.354,-72.098
"12",41.354,-72.098
"12",41.354,-72.098
"12",41.354,-72.098
"12",41.354,-72.098
"12",41.354,-72.098
"20",41.511,-72.898
"20",41.511,-72.898
"20",41.511,-72.898
"20",41.511,-72.898
"20",41.511,-72.898
"20",41.511,-72.898
"6",41.22,-73.077
"6",41.22,-73.077
"6",41.22,-73.077
"6",41.22,-73.077
"6",41.22,-73.077
"6",41.22,-73.077
"17",41.248,-73.079
"6",41.248,-73.079
"17",41.249,-73.079
"6",41.248,-73.079
"6",41.238,-73.194
"6",41.238,-73.194
"6",41.238,-73.194
"6",41.211,-73.177
"6",41.211,-73.177
"6",41.211,-73.177
"5",41.471,-73.206
"5",41.471,-73.206
"5",41.471,-73.206
"5",41.471,-73.206
"5",41.471,-73.206
"5",41.471,-73.205
"10",41.494,-73.165
"10",41.494,-73.165
"5",41.494,-73.165
"10",41.493,-73.165
"10",41.493,-73.165
"5",41.493,-73.165
"6",41.193,-73.217
"6",41.193,-73.217
"6",41.193,-73.217
"6",41.193,-73.217
"6",41.193,-73.217
"6",41.193,-73.217
"10",41.56,-73.292
"10",41.56,-73.292
"5",41.56,-73.292
"17",41.428,-73.109
"17",41.428,-73.109
"17",41.428,-73.108
"17",41.428,-73.109
"17",41.428,-73.109
"17",41.428,-73.109
"17",41.356,-73.092
"17",41.356,-73.092
"17",41.356,-73.092
"17",41.356,-73.092
"17",41.356,-73.092
"17",41.356,-73.092
"10",41.513,-73.041
"10",41.513,-73.041
"10",41.513,-73.041
"10",41.513,-73.04
"10",41.513,-73.04
"10",41.513,-73.04
"6",41.273,-73.213
"6",41.273,-73.213
"6",41.273,-73.213
"4",41.163,-73.373
"4",41.163,-73.373
"4",41.163,-73.373
"6",41.202,-73.38
"4",41.202,-73.38
"4",41.202,-73.38
"13",41.39,-72.649
"11",41.39,-72.649
"11",41.39,-72.649
"3",41.139,-73.642
"3",41.139,-73.642
"3",41.139,-73.642
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"4",41.124,-73.313
"4",41.124,-73.313
"4",41.124,-73.313
"3",41.072,-73.478
"3",41.072,-73.478
"3",41.072,-73.478
"3",41.072,-73.478
"3",41.072,-73.478
"3",41.072,-73.478
"6",41.196,-73.281
"6",41.196,-73.281
"6",41.196,-73.281
"6",41.196,-73.281
"6",41.196,-73.281
"6",41.196,-73.281
"6",41.223,-73.217
"6",41.223,-73.217
"6",41.223,-73.217
"6",41.223,-73.217
"6",41.223,-73.217
"6",41.223,-73.217
"4",41.172,-73.328
"4",41.172,-73.328
"4",41.172,-73.328
"4",41.097,-73.449
"4",41.097,-73.449
"4",41.097,-73.449
"4",41.097,-73.449
"4",41.097,-73.449
"4",41.097,-73.449
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"4",41.146,-73.492
"4",41.146,-73.492
"4",41.146,-73.492
"4",41.146,-73.492
"4",41.146,-73.492
"4",41.146,-73.492
"6",41.207,-73.093
"6",41.207,-73.093
"6",41.207,-73.093
"6",41.207,-73.093
"6",41.207,-73.093
"6",41.207,-73.093
"6",41.177,-73.146
"6",41.177,-73.146
"6",41.177,-73.146
"6",41.177,-73.146
"6",41.177,-73.146
"6",41.177,-73.146
"17",41.304,-73.118
"17",41.304,-73.118
"17",41.304,-73.118
"17",41.304,-73.118
"17",41.304,-73.118
"17",41.304,-73.118
"17",41.412,-73.13
"17",41.412,-73.13
"17",41.412,-73.13
"4",41.101,-73.408
"4",41.101,-73.408
"4",41.101,-73.408
"4",41.101,-73.408
"4",41.101,-73.408
"4",41.101,-73.408
"6",41.236,-73.151
"6",41.236,-73.151
"6",41.236,-73.151
"3",41.053,-73.536
"3",41.053,-73.536
"3",41.054,-73.536
"3",41.054,-73.536
"4",41.133,-73.288
"4",41.133,-73.288
"4",41.133,-73.288
"4",41.133,-73.288
"4",41.133,-73.288
"4",41.133,-73.288
"6",41.148,-73.251
"6",41.148,-73.251
"6",41.148,-73.251
"4",41.125,-73.492
"4",41.125,-73.492
"3",41.125,-73.492
"4",41.125,-73.492
"4",41.125,-73.492
"3",41.125,-73.492
"4",41.081,-73.431
"4",41.081,-73.431
"4",41.081,-73.431
"4",41.082,-73.43
"4",41.082,-73.43
"4",41.082,-73.43
"5",41.282,-73.499
"5",41.282,-73.499
"5",41.282,-73.499
"5",41.393,-73.454
"5",41.393,-73.454
"5",41.393,-73.454
"5",41.393,-73.454
"5",41.393,-73.454
"5",41.393,-73.454
"5",41.426,-73.374
"5",41.426,-73.374
"5",41.426,-73.374
"5",41.46,-73.245
"5",41.46,-73.245
"5",41.46,-73.245
"5",41.46,-73.245
"5",41.46,-73.245
"5",41.46,-73.245
"5",41.413,-73.27
"5",41.413,-73.27
"5",41.413,-73.27
"5",41.413,-73.27
"5",41.413,-73.27
"5",41.413,-73.27
"6",41.188,-73.299
"6",41.188,-73.299
"4",41.188,-73.299
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"4",41.128,-73.39
"4",41.128,-73.39
"4",41.128,-73.39
"4",41.128,-73.39
"4",41.128,-73.39
"4",41.128,-73.39
"5",41.359,-73.466
"5",41.359,-73.466
"5",41.359,-73.466
"6",41.162,-73.231
"6",41.162,-73.231
"6",41.162,-73.231
"6",41.162,-73.231
"6",41.162,-73.231
"6",41.162,-73.231
"3",41.052,-73.563
"3",41.052,-73.563
"3",41.052,-73.563
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.053,-73.563
"6",41.182,-73.252
"6",41.182,-73.252
"6",41.182,-73.252
"6",41.182,-73.252
"6",41.182,-73.252
"6",41.182,-73.252
"6",41.141,-73.269
"6",41.141,-73.269
"4",41.141,-73.269
"18",41.797,-71.887
"18",41.797,-71.887
"18",41.797,-71.887
"3",41.02,-73.626
"3",41.02,-73.626
"3",41.021,-73.626
"3",41.021,-73.626
"3",41.075,-73.519
"3",41.075,-73.519
"3",41.075,-73.519
"3",41.075,-73.519
"3",41.075,-73.519
"3",41.075,-73.519
"5",41.238,-73.424
"4",41.238,-73.424
"4",41.238,-73.424
"4",41.173,-73.434
"4",41.173,-73.434
"4",41.173,-73.434
"4",41.173,-73.434
"4",41.173,-73.434
"4",41.173,-73.434
"5",41.342,-73.275
"6",41.342,-73.275
"5",41.342,-73.275
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"4",41.137,-73.334
"4",41.137,-73.334
"4",41.137,-73.334
"4",41.138,-73.334
"4",41.138,-73.334
"4",41.138,-73.334
"3",41.092,-73.549
"3",41.092,-73.549
"3",41.092,-73.549
"4",41.144,-73.418
"4",41.144,-73.418
"4",41.144,-73.418
"4",41.144,-73.418
"4",41.144,-73.418
"4",41.144,-73.418
"5",41.287,-73.438
"5",41.287,-73.438
"5",41.287,-73.438
"4",41.14,-73.347
"4",41.14,-73.347
"4",41.14,-73.347
"4",41.14,-73.347
"16",41.444,-72.796
"16",41.444,-72.796
"16",41.444,-72.796
"5",41.591,-73.409
"5",41.591,-73.409
"5",41.591,-73.409
"5",41.591,-73.409
"5",41.591,-73.409
"5",41.591,-73.409
"5",41.394,-73.526
"5",41.394,-73.526
"5",41.394,-73.526
"5",41.403,-73.424
"5",41.403,-73.424
"5",41.403,-73.424
"5",41.403,-73.424
"5",41.403,-73.424
"5",41.403,-73.424
"11",41.3,-72.708
"11",41.3,-72.708
"11",41.3,-72.708
"17",41.308,-73.032
"17",41.308,-73.032
"17",41.308,-73.032
"17",41.407,-73.079
"17",41.407,-73.079
"17",41.407,-73.079
"10",41.443,-72.992
"10",41.443,-72.992
"17",41.443,-72.992
"11",41.351,-72.406
"11",41.351,-72.406
"11",41.351,-72.406
"12",41.344,-72.01
"12",41.344,-72.01
"12",41.344,-72.01
"12",41.344,-72.01
"12",41.344,-72.01
"12",41.344,-72.01
"11",41.443,-72.506
"11",41.443,-72.506
"11",41.443,-72.506
"10",41.479,-73.048
"10",41.479,-73.048
"10",41.478,-73.049
"10",41.478,-73.049
"12",41.429,-71.809
"12",41.429,-71.809
"12",41.429,-71.809
"16",41.463,-72.842
"16",41.463,-72.842
"16",41.463,-72.842
"16",41.463,-72.842
"16",41.463,-72.842
"16",41.463,-72.842
"7",41.24,-73.012
"6",41.24,-73.012
"6",41.24,-73.012
"7",41.24,-73.012
"6",41.24,-73.012
"6",41.24,-73.012
"11",41.267,-72.766
"11",41.267,-72.766
"11",41.267,-72.766
"18",41.475,-72.105
"18",41.475,-72.105
"18",41.475,-72.105
"18",41.475,-72.105
"18",41.475,-72.105
"18",41.475,-72.105
"9",41.322,-72.884
"9",41.355,-72.89
"9",41.355,-72.89
"9",41.355,-72.89
"9",41.355,-72.89
"9",41.355,-72.89
"9",41.355,-72.89
"17",41.274,-73.019
"7",41.274,-73.019
"17",41.274,-73.019
"11",41.28,-72.842
"7",41.28,-72.842
"11",41.28,-72.842
"7",41.28,-72.842
"6",41.176,-73.195
"6",41.176,-73.195
"6",41.176,-73.195
"6",41.176,-73.195
"6",41.176,-73.195
"6",41.176,-73.195
"12",41.35,-71.964
"12",41.35,-71.964
"12",41.35,-71.964
"12",41.35,-71.964
"12",41.35,-71.964
"12",41.35,-71.964
"11",41.286,-72.601
"11",41.286,-72.601
"11",41.286,-72.601
"11",41.404,-72.473
"11",41.404,-72.473
"11",41.404,-72.473
"12",41.382,-71.98
"12",41.382,-71.98
"12",41.382,-71.98
"12",41.36,-72.049
"12",41.36,-72.049
"12",41.36,-72.049
"12",41.36,-72.049
"12",41.36,-72.049
"12",41.36,-72.049
"18",41.491,-72.09
"18",41.491,-72.09
"18",41.491,-72.09
"18",41.491,-72.09
"18",41.491,-72.09
"18",41.491,-72.09
"18",41.462,-72.024
"18",41.462,-72.024
"18",41.462,-72.024
"5",41.479,-73.408
"5",41.479,-73.408
"5",41.479,-73.408
"13",41.47,-72.742
"16",41.47,-72.742
"13",41.47,-72.742
"18",41.506,-72.198
"18",41.506,-72.198
"18",41.506,-72.198
"18",41.503,-72.297
"18",41.503,-72.297
"18",41.503,-72.297
"12",41.318,-72.27
"12",41.318,-72.27
"11",41.318,-72.27
"11",41.322,-72.307
"11",41.322,-72.307
"11",41.322,-72.307
"11",41.29,-72.469
"11",41.29,-72.469
"11",41.29,-72.469
"17",41.447,-73.153
"17",41.447,-73.153
"5",41.447,-73.153
"17",41.447,-73.152
"17",41.447,-73.152
"5",41.447,-73.152
"17",41.321,-73.201
"17",41.321,-73.201
"6",41.321,-73.201
"17",41.388,-73.172
"17",41.388,-73.172
"5",41.388,-73.172
"18",41.624,-72.078
"18",41.624,-72.078
"18",41.624,-72.078
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.102,-73.594
"16",41.398,-72.857
"9",41.398,-72.857
"9",41.398,-72.857
"16",41.398,-72.857
"9",41.398,-72.857
"9",41.398,-72.857
"17",41.321,-73.091
"17",41.321,-73.091
"17",41.321,-73.091
"17",41.321,-73.091
"17",41.321,-73.091
"17",41.321,-73.091
"7",41.289,-72.93
"7",41.289,-72.93
"7",41.289,-72.93
"7",41.29,-72.93
"7",41.29,-72.93
"7",41.29,-72.93
"7",41.269,-72.974
"7",41.269,-72.974
"7",41.269,-72.974
"7",41.269,-72.974
"7",41.269,-72.974
"7",41.269,-72.974
"10",41.472,-72.971
"10",41.472,-72.971
"10",41.472,-72.971
"6",41.233,-73.045
"6",41.233,-73.045
"6",41.233,-73.045
"6",41.233,-73.045
"18",41.472,-71.96
"18",41.472,-71.96
"18",41.472,-71.96
"20",41.511,-72.983
"10",41.511,-72.983
"20",41.511,-72.983
"20",41.511,-72.983
"10",41.511,-72.983
"20",41.511,-72.983
"20",41.508,-72.951
"20",41.508,-72.951
"20",41.508,-72.951
"11",41.289,-72.814
"11",41.289,-72.814
"11",41.289,-72.814
"11",41.289,-72.814
"11",41.289,-72.814
"11",41.289,-72.814
"16",41.489,-72.768
"16",41.489,-72.768
"16",41.489,-72.768
"16",41.489,-72.768
"16",41.489,-72.768
"16",41.489,-72.768
"18",41.553,-72.151
"18",41.553,-72.151
"18",41.553,-72.151
"12",41.353,-71.887
"12",41.353,-71.887
"12",41.353,-71.887
"7",41.313,-72.934
"7",41.313,-72.934
"7",41.313,-72.934
"7",41.313,-72.934
"7",41.313,-72.934
"7",41.313,-72.934
"11",41.275,-72.498
"11",41.275,-72.498
"11",41.275,-72.498
"12",41.369,-71.862
"12",41.369,-71.862
"12",41.369,-71.862
"18",41.552,-72.426
"18",41.552,-72.426
"18",41.552,-72.426
"18",41.468,-72.273
"18",41.468,-72.273
"18",41.468,-72.273
"11",41.306,-72.297
"11",41.306,-72.297
"11",41.306,-72.297
"6",41.184,-73.158
"6",41.184,-73.158
"6",41.184,-73.158
"6",41.184,-73.158
"6",41.184,-73.158
"6",41.184,-73.158
"20",41.448,-72.91
"9",41.448,-72.91
"20",41.448,-72.91
"17",41.384,-73.137
"17",41.384,-73.137
"17",41.384,-73.137
"6",41.172,-73.157
"6",41.172,-73.157
"6",41.172,-73.157
"13",41.397,-72.689
"11",41.397,-72.689
"13",41.397,-72.689
"5",41.535,-73.425
"5",41.535,-73.425
"5",41.535,-73.425
"5",41.535,-73.425
"5",41.535,-73.425
"5",41.535,-73.425
"12",41.311,-72.142
"12",41.311,-72.142
"12",41.311,-72.142
"13",41.502,-72.619
"11",41.502,-72.619
"13",41.502,-72.619
"11",41.324,-72.491
"11",41.324,-72.491
"11",41.324,-72.491
"6",41.258,-73.044
"6",41.258,-73.044
"17",41.258,-73.044
"6",41.259,-73.044
"6",41.259,-73.044
"17",41.259,-73.044
"5",41.362,-73.397
"5",41.362,-73.397
"5",41.362,-73.397
"5",41.362,-73.397
"5",41.362,-73.397
"5",41.362,-73.397
"11",41.322,-72.773
"11",41.322,-72.773
"11",41.322,-72.773
"18",41.521,-72.423
"11",41.521,-72.423
"11",41.521,-72.423
"9",41.415,-72.894
"9",41.415,-72.894
"9",41.415,-72.894
"9",41.332,-72.923
"7",41.332,-72.923
"9",41.332,-72.923
"6",41.229,-73.22
"6",41.229,-73.22
"12",41.375,-72.141
"12",41.375,-72.141
"18",41.606,-71.851
"18",41.606,-71.851
"18",41.606,-71.851
"4",41.173,-73.496
"4",41.173,-73.496
"4",41.173,-73.496
"5",41.241,-73.47
"4",41.241,-73.47
"5",41.241,-73.47
"5",41.449,-73.183
"5",41.449,-73.183
"5",41.449,-73.183
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.095,-73.664
"6",41.177,-73.292
"6",41.177,-73.292
"4",41.177,-73.292
"6",41.166,-73.26
"6",41.166,-73.26
"6",41.166,-73.26
"6",41.166,-73.26
"6",41.166,-73.26
"6",41.166,-73.26
"5",41.433,-73.432
"5",41.433,-73.432
"5",41.433,-73.432
"5",41.421,-73.298
"5",41.421,-73.298
"5",41.421,-73.298
"18",41.478,-71.963
"18",41.478,-71.963
"18",41.478,-71.963
"18",41.478,-71.963
"18",41.478,-71.963
"18",41.478,-71.963
"5",41.282,-73.407
"5",41.282,-73.407
"5",41.282,-73.407
"7",41.273,-72.947
"7",41.273,-72.947
"7",41.273,-72.947
"7",41.273,-72.947
"7",41.273,-72.947
"7",41.273,-72.947
"8",41.769,-72.701
"8",41.769,-72.701
"8",41.769,-72.701
"8",41.769,-72.701
"8",41.769,-72.701
"8",41.769,-72.701
"18",41.559,-72.051
"18",41.559,-72.051
"18",41.559,-72.051
"15",41.73,-72.79
"15",41.73,-72.79
"15",41.73,-72.79
"15",41.73,-72.79
"15",41.73,-72.79
"15",41.73,-72.79
"3",41.064,-73.544
"10",41.515,-73.263
"5",41.515,-73.263
"5",41.515,-73.263
"6",41.262,-73.251
"6",41.262,-73.251
"6",41.262,-73.251
"7",41.304,-72.911
"7",41.304,-72.911
"7",41.304,-72.911
"7",41.304,-72.911
"7",41.289,-73.001
"7",41.289,-73.001
"17",41.289,-73.001
"7",41.289,-73.001
"7",41.289,-73.001
"17",41.289,-73.001
"3",41.074,-73.697
"3",41.074,-73.697
"3",41.074,-73.697
"17",41.351,-73.049
"17",41.351,-73.049
"17",41.351,-73.049
"18",41.714,-71.823
"18",41.714,-71.823
"18",41.714,-71.823
"6",41.242,-73.364
"6",41.242,-73.364
"4",41.242,-73.364
"18",41.386,-72.013
"12",41.386,-72.013
"12",41.386,-72.013
"9",41.373,-72.981
"9",41.373,-72.981
"9",41.373,-72.981
"18",41.472,-72.323
"18",41.472,-72.323
"11",41.472,-72.323
"5",41.509,-73.354
"5",41.509,-73.354
"5",41.509,-73.354
"10",41.485,-73.09
"10",41.485,-73.09
"10",41.485,-73.09
"14",41.773,-72.614
"8",41.773,-72.614
"8",41.773,-72.614
"5",41.438,-73.238
"5",41.438,-73.238
"5",41.438,-73.238
"11",41.283,-72.623
"11",41.283,-72.623
"11",41.283,-72.623
"11",41.283,-72.623
"11",41.283,-72.623
"11",41.283,-72.623
"13",41.533,-72.563
"13",41.533,-72.563
"15",41.708,-72.804
"15",41.708,-72.804
"11",41.276,-72.561
"11",41.276,-72.561
"11",41.276,-72.561
"11",41.276,-72.561
"11",41.276,-72.561
"11",41.276,-72.561
"5",41.307,-73.386
"5",41.307,-73.386
"5",41.307,-73.386
"13",41.545,-72.621
"13",41.545,-72.621
"13",41.545,-72.621
"6",41.19,-73.167
"6",41.19,-73.167
"6",41.19,-73.167
"6",41.19,-73.167
"6",41.19,-73.167
"6",41.19,-73.167
"1",41.669,-73.365
"1",41.669,-73.365
"1",41.669,-73.365
"7",41.321,-72.929
"7",41.321,-72.929
"7",41.321,-72.929
"7",41.253,-72.999
"1",41.841,-73.162
"1",41.841,-73.162
"1",41.841,-73.162
"2",41.767,-72.839
"2",41.767,-72.839
"2",41.767,-72.839
"7",41.327,-72.976
"7",41.327,-72.976
"9",41.327,-72.976
"7",41.246,-72.877
"7",41.246,-72.877
"7",41.246,-72.877
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"8",41.723,-72.763
"8",41.723,-72.763
"8",41.723,-72.763
"8",41.723,-72.763
"8",41.723,-72.763
"8",41.723,-72.763
"8",41.771,-72.748
"8",41.771,-72.748
"8",41.771,-72.748
"7",41.301,-72.937
"7",41.301,-72.937
"7",41.301,-72.937
"7",41.301,-72.937
"19",41.812,-72.251
"19",41.812,-72.25
"19",41.812,-72.25
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"1",41.925,-73.074
"1",41.925,-73.074
"1",41.925,-73.074
"1",41.925,-73.074
"1",41.925,-73.074
"1",41.925,-73.074
"17",41.252,-73.117
"6",41.252,-73.117
"6",41.251,-73.117
"17",41.252,-73.117
"6",41.252,-73.117
"6",41.251,-73.117
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.062,-73.544
"18",41.4,-72.079
"12",41.4,-72.079
"18",41.4,-72.079
"12",41.4,-72.079
"18",41.4,-72.079
"12",41.4,-72.079
"12",41.358,-72.124
"12",41.358,-72.124
"12",41.358,-72.124
"4",41.483,-73.47
"4",41.483,-73.47
"17",41.285,-73.043
"17",41.285,-73.043
"17",41.285,-73.043
"9",41.378,-72.876
"9",41.378,-72.876
"9",41.378,-72.876
"9",41.378,-72.876
"9",41.378,-72.876
"9",41.378,-72.876
"12",41.4,-72.079
"12",41.4,-72.079
"12",41.4,-72.079
"8",41.771,-72.672
"18",41.49,-72.107
"3",41.046,-73.542
"16",41.54,-72.819
"12",41.341,-72.068
"14",41.91,-72.662
"8",41.91,-72.662
"14",41.91,-72.662
"14",41.919,-72.71
"8",41.919,-72.71
"14",41.919,-72.71
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.03,-73.598
"3",41.03,-73.598
"3",41.03,-73.598
"3",41.03,-73.598
"3",41.03,-73.598
"3",41.03,-73.598
"3",41.04,-73.585
"3",41.04,-73.585
"3",41.04,-73.585
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.069,-73.499
"3",41.069,-73.499
"3",41.069,-73.499
"4",41.091,-73.452
"4",41.091,-73.452
"4",41.091,-73.452
"4",41.092,-73.45
"4",41.092,-73.45
"4",41.092,-73.45
"4",41.078,-73.442
"4",41.078,-73.442
"4",41.078,-73.442
"4",41.099,-73.421
"4",41.099,-73.421
"4",41.099,-73.421
"4",41.099,-73.42
"4",41.099,-73.42
"4",41.099,-73.42
"4",41.118,-73.416
"4",41.118,-73.416
"4",41.118,-73.416
"4",41.118,-73.416
"4",41.118,-73.416
"4",41.118,-73.416
"6",41.14,-73.257
"6",41.14,-73.257
"6",41.14,-73.257
"6",41.179,-73.216
"6",41.179,-73.216
"6",41.179,-73.217
"6",41.179,-73.217
"6",41.179,-73.216
"6",41.177,-73.189
"6",41.177,-73.189
"6",41.178,-73.189
"6",41.178,-73.189
"6",41.197,-73.133
"6",41.197,-73.133
"6",41.197,-73.133
"6",41.198,-73.133
"6",41.198,-73.133
"6",41.198,-73.133
"3",41.105,-73.567
"3",41.105,-73.567
"3",41.105,-73.567
"4",41.107,-73.484
"3",41.107,-73.484
"3",41.107,-73.484
"4",41.126,-73.433
"4",41.126,-73.433
"4",41.126,-73.433
"7",41.256,-72.876
"7",41.256,-72.876
"7",41.256,-72.876
"5",41.316,-73.314
"6",41.316,-73.314
"5",41.316,-73.314
"5",41.375,-73.513
"5",41.375,-73.513
"5",41.375,-73.513
"5",41.374,-73.513
"5",41.374,-73.513
"5",41.374,-73.513
"4",41.151,-73.427
"4",41.151,-73.427
"4",41.151,-73.427
"4",41.151,-73.426
"4",41.151,-73.426
"4",41.151,-73.426
"4",41.184,-73.421
"4",41.184,-73.421
"4",41.184,-73.421
"4",41.195,-73.431
"4",41.195,-73.431
"4",41.195,-73.431
"4",41.214,-73.428
"4",41.214,-73.428
"4",41.214,-73.428
"4",41.214,-73.428
"4",41.214,-73.428
"4",41.214,-73.428
"5",41.256,-73.434
"4",41.256,-73.434
"5",41.256,-73.434
"5",41.275,-73.468
"5",41.275,-73.468
"5",41.275,-73.468
"5",41.282,-73.487
"5",41.282,-73.487
"5",41.282,-73.487
"5",41.336,-73.471
"5",41.336,-73.471
"5",41.336,-73.471
"5",41.377,-73.472
"5",41.377,-73.472
"5",41.377,-73.472
"5",41.377,-73.472
"5",41.377,-73.472
"5",41.377,-73.472
"5",41.389,-73.515
"5",41.389,-73.515
"5",41.389,-73.515
"5",41.405,-73.447
"5",41.405,-73.447
"5",41.405,-73.447
"5",41.405,-73.447
"5",41.405,-73.447
"5",41.405,-73.447
"5",41.453,-73.404
"5",41.453,-73.404
"5",41.453,-73.404
"4",41.14,-73.364
"4",41.14,-73.364
"4",41.14,-73.364
"4",41.14,-73.364
"4",41.14,-73.364
"4",41.14,-73.364
"6",41.202,-73.222
"6",41.202,-73.222
"6",41.202,-73.222
"6",41.201,-73.221
"6",41.201,-73.221
"6",41.201,-73.221
"6",41.223,-73.246
"6",41.223,-73.246
"6",41.223,-73.246
"6",41.221,-73.244
"6",41.221,-73.244
"6",41.221,-73.244
"6",41.232,-73.187
"6",41.232,-73.187
"6",41.232,-73.187
"6",41.232,-73.186
"6",41.232,-73.186
"6",41.232,-73.186
"6",41.233,-73.159
"6",41.233,-73.159
"6",41.233,-73.159
"6",41.198,-73.193
"6",41.198,-73.193
"6",41.219,-73.202
"6",41.219,-73.202
"6",41.219,-73.202
"6",41.22,-73.201
"6",41.22,-73.201
"6",41.22,-73.201
"17",41.258,-73.145
"6",41.258,-73.145
"6",41.258,-73.145
"6",41.213,-73.085
"6",41.213,-73.085
"6",41.213,-73.085
"6",41.227,-73.071
"6",41.227,-73.071
"6",41.227,-73.071
"6",41.229,-73.07
"6",41.229,-73.07
"6",41.229,-73.07
"7",41.256,-73.011
"7",41.256,-73.011
"6",41.256,-73.011
"7",41.256,-73.011
"7",41.256,-73.011
"6",41.256,-73.011
"7",41.307,-72.929
"7",41.307,-72.929
"7",41.307,-72.929
"7",41.307,-72.929
"7",41.307,-72.929
"7",41.307,-72.929
"9",41.316,-72.901
"7",41.316,-72.901
"7",41.316,-72.901
"9",41.316,-72.901
"7",41.316,-72.901
"7",41.316,-72.901
"9",41.344,-72.871
"9",41.344,-72.871
"9",41.344,-72.871
"9",41.344,-72.871
"9",41.344,-72.871
"9",41.344,-72.871
"16",41.494,-72.854
